Package 	 Class 	 numberOfMethods 	 lcom 	 avcc 	 nos 	 hbug 	 heff 	 uwcs 	 inst 	 pack 	 rfc 	 cbo 	 mi 	 ccml 	 nloc 	 fin 	 dit 	 minc 	 sr 	 rr 	 coh 	 lmc 	 lcom2 	 maxcc 	 hvol 	 hier 	 nqu 	 fout 	 six 	 ext 	 nsup 	 tcc 	 nsub 	 mpc 	 nco 	 intr 	 ccom 	 hlth 	 mod 	 NumberOfDefects 	 Defective
org.jikesrvm.util	VM_LinkedList	25	0.1111111111111111	2.48	125	1.3705522602917457	53350.804180720676	28	1	1	25	4	139.11627455698272	93	161	2	1	118.5012780611697	0.0	0.0	0.22666666666666666	1	112.0	5	4111.656780875237	0	5	3	0.0	1	0	62	0	0	20	1	28	913	1	0	FALSE
org.jikesrvm.opt	OPT_LoadElimination	12	0.4090909090909091	6.416666666666667	256	4.725326978659134	504039.7159042058	14	1	1	12	26	34.8448177732096	115	367	2	2	84.84356715249683	0.0	0.6666666666666666	0.125	1	32.0	31	14175.980935977403	0	5	24	0.13793103448275862	1	2	77	0	0	7	0	40	2247	1	0	FALSE
org.jikesrvm.osr.ia32	OSR_BaselineExecStateExtractor	2	0.0	17.0	123	2.32608749028089	192629.2188229357	2	0	1	2	12	96.41345075758841	62	193	0	1	64.50642082727049	0.0	0.5	0.0	1	0.0	18	6978.26247084267	0	1	12	0.0	1	1	34	0	0	1	1	25	1026	1	0	FALSE
org.jikesrvm.opt	OPT_FieldDatabase$FieldDatabaseEntry	4	0.0	4.25	37	0.37430086697478776	11695.304104410849	7	1	1	4	5	147.663767229469	11	43	0	1	107.77835322495874	0.0	0.0	0.3333333333333333	0	8.0	7	1122.9026009243632	1	1	5	0.0	1	0	17	0	0	3	0	11	240	1	0	FALSE
JHawkDefaultPackage	BootImageMap	5	0.0625	1.8	37	0.4020214333256313	10067.257199187477	9	1	1	5	6	64.84604239112848	51	51	3	1	113.32305328590436	0.0	0.5	0.3	1	8.0	3	1206.0642999768938	1	5	3	0.0	1	1	9	0	0	0	1	15	266	1	0	FALSE
org.jikesrvm	VM_Services	2	0.0	2.0	15	0.1670356748005911	8152.939512394266	2	0	1	2	4	93.01359716357507	11	18	4	1	110.88641743518633	0.0	0.0	0.0	0	2.0	3	501.1070244017733	0	1	0	0.0	1	0	4	0	0	1	0	2	100	1	0	FALSE
org.jikesrvm.adaptive.runtimeMeasurements.instrumentation	VM_YieldpointCounterData	2	1.0	2.5	23	0.2972487897526022	10963.505609632602	3	1	1	2	5	64.9374438260657	24	31	2	2	102.4999534841057	0.0	0.6666666666666666	0.0	0	2.0	4	891.7463692578067	1	0	4	0.08333333333333333	1	2	5	0	0	2	1	7	172	1	0	FALSE
org.jikesrvm.opt.ia32	OPT_NormalizeConstants	2	0.0	9.0	66	1.3530396913021	145791.77937809253	2	0	1	2	18	27.081191591970025	21	77	0	1	75.55820248674591	0.0	0.0	0.0	0	2.0	17	4059.1190739063	0	1	18	0.0	1	0	18	0	0	1	1	7	634	1	0	FALSE
org.jikesrvm.adaptive.recompilation.instrumentation	OPT_InsertMethodInvocationCounter	4	0.0	1.25	14	0.1779642952972423	3396.1969875418886	4	0	1	4	9	87.79512452447817	30	21	1	1	130.0862771156629	0.0	0.5	0.0	0	4.0	2	533.8928858917269	0	2	8	0.15789473684210525	1	1	5	0	0	2	0	8	117	1	0	FALSE
org.jikesrvm.opt	OPT_FilterEnumerator$Filter	2	0.0	1.0	5	0.039702668657797646	398.0737774572805	2	0	1	2	1	141.66727926602803	1	9	0	1	141.66727926602803	0.0	0.0	0.0	0	2.0	1	119.10800597339295	0	0	1	0.0	0	0	2	0	0	2	0	1	35	1	0	FALSE
org.jikesrvm.opt	OPT_SpaceEffGraphNode$InEdgeEnumeration	4	0.3333333333333333	1.0	12	0.07565235723902908	1002.7217573469627	5	1	1	4	2	134.3097888190393	0	13	0	1	134.3097888190393	0.0	0.0	0.75	1	0.0	1	226.95707171708722	0	2	2	0.0	0	0	4	0	0	2	1	0	65	1	0	FALSE
org.jikesrvm.adaptive.recompilation	VM_CompilationThread	3	0.0	2.0	13	0.10165720897300302	1871.6730326060135	3	0	1	3	6	84.08041804377105	22	19	1	1	126.37157063495579	0.0	0.5	0.0	0	3.0	4	304.97162691900905	1	1	5	0.0	1	1	6	0	0	2	0	5	75	1	3	TRUE
org.mmtk.plan.marksweep	Uninterruptible	3	0.0	2.3333333333333335	12	0.1477229418191053	2671.9731377906905	3	0	1	3	0	87.55613932484053	36	19	0	1	125.11864898288053	0.0	0.5	0.0	0	3.0	3	443.16882545731596	1	0	0	0.0	1	1	7	0	0	3	0	5	109	1	0	FALSE
org.jikesrvm.opt.ir.ppc	OPT_MachineSpecificIRPowerPC	5	0.0	1.4	19	0.2558328991117109	5072.466132381824	5	0	1	5	7	150.06635467470642	17	39	2	1	129.4513581788934	2.0	0.25	0.0	0	5.0	3	767.4986973351328	0	0	5	0.05263157894736842	1	1	7	2	0	5	0	6	180	1	0	FALSE
JHawkDefaultPackage	matmul	4	0.3333333333333333	4.25	86	0.7733416381518589	39804.74165246389	11	1	0	4	0	90.09907693170632	19	67	0	1	89.86331653942403	0.0	0.0	0.39285714285714285	1	0.0	7	2320.0249144555764	0	0	0	0.0	1	0	17	0	0	4	0	10	464	0	0	FALSE
org.jikesrvm.opt.ir	OPT_TrueGuardOperand	4	0.0	1.0	9	0.04952105463563235	480.4709071621012	4	0	1	4	15	101.1032877546511	31	14	12	2	143.39444034583585	0.0	0.6666666666666666	0.0	0	4.0	1	148.56316390689705	0	3	3	0.06896551724137931	1	2	4	0	0	1	0	5	47	1	0	FALSE
JHawkDefaultPackage	BootImage	21	0.075	1.9047619047619047	182	2.629272327829263	106204.75743482383	35	1	1	22	9	59.89174517315366	170	228	1	1	107.99702693969246	0.0	0.5	0.14285714285714285	1	246.0	5	7887.81698348779	1	5	9	0.0	1	1	40	0	1	16	1	37	1547	1	0	FALSE
JHawkDefaultPackage	TestC2	0	0.0	0.0	2	0.010566416671474375	79.24812503605781	1	1	0	0	1	171.0	0	3	1	1	171.0	0.0	0.0	0.0	0	0.0	0	31.699250014423125	0	0	0	0.0	0	0	0	0	0	0	0	0	10	0	0	FALSE
org.jikesrvm.opt	OPT_Diamond	9	0.09375	2.5555555555555554	60	0.7437610568835583	35582.3645173718	13	1	1	9	6	95.55913184392855	53	77	2	1	113.43195211553981	0.0	0.0	0.3333333333333333	1	28.0	11	2231.283170650675	0	8	4	0.0	1	0	23	0	0	1	0	20	476	1	0	FALSE
org.jikesrvm	VM_CommandLineArgs	21	0.03125	5.095238095238095	318	5.259846632544006	390142.84748439013	53	1	1	22	8	44.660334778009044	222	456	3	1	93.13734567278493	0.0	0.0	0.06101190476190476	1	126.0	36	15779.539897632018	0	11	5	0.0	1	0	107	0	1	10	0	108	2577	1	1	TRUE
org.jikesrvm.adaptive.recompilation	VM_InvocationCounts	6	0.3	2.0	45	0.5968927310427742	23246.82864301385	10	1	1	6	16	93.18740876945179	31	55	6	1	111.06022904106305	0.0	0.0	0.5	1	0.0	4	1790.6781931283224	0	0	10	0.0	1	0	12	0	0	6	0	7	365	1	0	FALSE
org.jikesrvm.opt	OPT_BURS_MemOp_Helpers$MOStackElement	1	0.0	1.0	6	0.03321928094887363	336.3452196073455	3	1	1	1	1	122.07546439289388	0	8	0	1	122.07546439289388	0.0	0.0	1.0	0	0.0	1	99.65784284662088	0	0	1	0.0	0	0	1	0	0	1	0	0	30	1	0	FALSE
test.org.jikesrvm.basic.core.threads	TestStop	1	0.0	5.0	16	0.1686897398108845	5710.895275403445	1	0	0	1	1	116.74544017814131	3	18	0	1	96.1304436823283	0.0	0.0	0.0	0	1.0	5	506.0692194326535	0	0	1	0.0	1	0	5	0	0	1	0	1	102	0	0	FALSE
org.jikesrvm.adaptive.controller	VM_MultiLevelAdaptiveModel	3	0.0	2.6666666666666665	34	0.30850075838285274	12978.069089817212	5	1	1	3	5	121.42862832713567	55	37	1	2	103.29488441149974	0.0	0.6666666666666666	0.5	1	2.0	5	925.5022751485583	0	0	5	0.08695652173913043	1	2	8	0	0	3	0	22	197	0	0	FALSE
org.jikesrvm.opt	OPT_Queue	6	0.2	1.0	14	0.10550387798910031	1856.4701402085427	7	1	1	7	3	190.158296012984	7	19	1	1	140.15843497135592	0.0	0.0	0.8333333333333334	0	0.0	1	316.51163396730095	0	1	2	0.0	1	0	6	0	1	5	1	3	92	1	0	FALSE
org.jikesrvm.ia32	VM_Compiler	198	0.07529610829103214	2.323232323232323	2132	31.432821624143244	2986385.2241797373	204	1	1	200	29	52.49408833108554	1728	2562	2	2	100.59937009762434	0.0	0.6666666666666666	0.09175084175084175	1	0.0	122	94298.46487242973	1	3	27	0.7150259067357513	1	2	460	0	2	195	1	1199	16092	1	0	FALSE
JHawkDefaultPackage	TestRuntimeExec$Thread	1	0.0	4.0	17	0.1508711833746796	5728.459930166213	1	0	1	1	0	95.18914528156304	0	17	0	1	95.18914528156304	0.0	0.0	0.0	0	0.0	4	452.61355012403885	0	0	0	0.0	1	0	4	0	0	1	0	0	90	0	0	FALSE
JHawkDefaultPackage	Mangled_Name_s_	9	0.3125	1.5555555555555556	36	0.36212870219765675	8052.553380093961	11	1	0	9	0	175.19617268809407	17	48	0	1	125.19631164646597	0.0	0.0	0.2222222222222222	1	22.0	4	1086.3861065929702	0	0	0	0.0	1	0	14	0	0	9	0	5	239	0	0	FALSE
org.jikesrvm	JikesRVMSocketImpl$SocketImplFactory	1	0.0	1.0	3	0.013233083338141043	107.09775004326937	1	0	1	1	1	137.21828338879743	0	2	0	1	137.21828338879743	0.0	0.0	0.0	0	1.0	1	39.69925001442313	0	1	1	0.0	1	0	1	0	0	0	0	0	14	0	0	FALSE
org.jikesrvm.opt	OPT_LiveSetEnumerator	3	0.0	1.3333333333333333	13	0.09390788563561735	1791.933970430066	4	1	1	3	5	94.3920618421526	20	19	3	1	126.61372494912635	0.0	0.0	1.0	0	0.0	2	281.72365690685206	0	1	2	0.0	1	0	4	0	0	2	1	5	71	1	0	FALSE
org.mmtk.utility.options	PagesOption	7	0.08333333333333333	1.2857142857142858	32	0.3334105401715256	5465.790299838976	9	1	1	7	10	93.48415574974388	48	50	8	1	125.70581885671763	7.0	0.1111111111111111	0.5714285714285714	1	17.0	2	1000.2316205145769	1	2	2	0.047619047619047616	1	1	9	7	0	5	0	9	229	1	0	FALSE
org.jikesrvm.opt	OPT_VisNode	1	0.0	1.0	3	0.01655049481813441	114.30296890880646	1	0	1	1	4	155.12934913473578	18	4	4	1	136.99560521909984	0.0	0.0	0.0	0	1.0	1	49.65148445440323	0	1	0	0.0	0	0	1	0	0	0	0	3	17	1	0	FALSE
org.jikesrvm.adaptive.runtimeMeasurements.instrumentation	VM_ManagedCounterData$Counter	1	0.0	1.0	6	0.02929715809318649	187.43521957601007	3	1	1	1	0	124.07515474630023	0	5	0	1	124.07515474630023	0.0	0.0	1.0	0	0.0	1	87.89147427955947	0	0	0	0.0	0	0	1	0	0	1	0	0	27	0	0	FALSE
test.org.jikesrvm.basic.core.bytecode	TestSwitch	1	0.0	19.0	51	0.4361051697105395	28388.736164917715	1	0	0	1	0	53.68656627109118	5	67	0	1	71.55938654270244	0.0	0.0	0.0	0	1.0	19	1308.3155091316185	0	0	0	0.0	1	0	19	0	0	1	0	3	239	0	0	FALSE
org.mmtk.utility.options	CycleTriggerThreshold	1	0.0	1.0	3	0.01573634167291669	94.41805003750012	1	0	0	1	2	87.65048720517859	9	7	1	2	137.64923658446583	0.0	0.6666666666666666	0.0	0	1.0	1	47.20902501875006	0	0	1	0.0	0	2	1	0	0	1	0	2	16	1	0	FALSE
JHawkDefaultPackage	MethodInvocationSub	11	0.0	1.0909090909090908	22	0.4711706020965847	4709.609113568624	11	0	0	11	2	159.64262952757133	33	57	1	1	139.0276330317583	0.0	0.5	0.0	0	20.0	2	1413.511806289754	0	1	2	0.0	1	1	12	0	0	10	0	16	304	0	0	FALSE
test.org.jikesrvm.basic.core.threads	XThread	9	0.078125	1.8888888888888888	64	0.7192877572261908	20161.812423672	17	1	1	13	17	112.94700020266438	5	84	17	1	112.94700020266438	8.0	0.1	0.19444444444444445	1	19.0	4	2157.8632716785723	1	0	0	0.0	1	1	17	8	4	9	0	1	454	1	0	FALSE
org.jikesrvm.opt	OPT_TopSortInterface	5	0.0	1.0	6	0.023650372859326016	80.59497476775277	5	0	0	5	3	129.27074240832295	32	7	2	1	161.4924055152967	0.0	0.0	0.0	0	5.0	1	70.95111857797805	0	1	1	0.0	0	0	5	0	0	4	0	6	31	1	0	FALSE
org.jikesrvm.adaptive.util	VM_CompilerAdviceInfoReader	2	0.0	5.0	36	0.5657143911752108	34273.42588817396	2	0	1	2	3	134.40675150333604	45	56	1	1	90.46430068492977	0.0	0.0	0.0	1	2.0	7	1697.1431735256324	0	2	2	0.0	1	0	10	0	0	0	0	4	308	0	0	FALSE
org.jikesrvm	VM_Callbacks$RecompileAllDynamicallyLoadedMethodsMonitor	1	0.0	1.0	2	0.007310522856441392	35.86313713864835	1	0	1	1	0	168.14340415096808	3	3	0	1	147.52840765515506	0.0	0.0	0.0	0	1.0	1	21.931568569324174	0	0	0	0.0	0	0	1	0	0	1	0	1	10	1	0	FALSE
org.jikesrvm.adaptive.database.callgraph	VM_PartialCallGraph$VM_WeightedCallTargets.Visitor_0	1	0.0	2.0	8	0.17534540161198803	3641.170732389516	1	0	1	1	1	109.10941613091632	0	16	0	1	109.10941613091632	0.0	0.0	0.0	0	1.0	2	526.0362048359641	0	0	1	0.0	1	0	2	0	0	1	0	0	104	0	0	FALSE
JHawkDefaultPackage	GetEnv	3	0.0	1.0	10	0.08537227565064404	1181.8726851276022	3	0	0	3	0	132.99948959888144	12	13	0	1	132.76372920659915	0.0	0.0	0.0	1	3.0	1	256.1168269519321	0	0	0	0.0	1	0	3	0	0	3	0	2	66	0	0	FALSE
org.jikesrvm.tools.ant	IfTask$ConditionSet	2	0.0	1.0	5	0.03758766343073378	386.6457299004072	2	0	1	2	0	141.7668987751669	0	4	0	1	141.7668987751669	0.0	0.5	0.0	0	2.0	1	112.76299029220135	1	1	0	0.0	1	1	2	0	0	1	0	0	34	1	0	FALSE
org.jikesrvm.opt	OPT_LoadElimination$LoadEliminator	3	0.0	1.3333333333333333	12	0.12004866432651168	2191.766755222956	3	0	1	3	2	126.1606546286194	14	16	0	1	125.92489423633711	0.0	0.5	0.0	0	3.0	2	360.14599297953504	1	2	2	0.05555555555555555	1	1	4	0	0	1	0	5	86	1	0	FALSE
org.jikesrvm.adaptive.util	VM_DynamicCallFileInfoReader	2	0.0	8.0	51	0.8689891410836532	44815.76059984336	2	0	1	2	7	73.7603409341249	30	69	1	1	84.11722560777524	0.0	0.0	0.0	1	2.0	9	2606.9674232509597	0	0	6	0.0	1	0	16	0	0	2	0	8	443	1	0	FALSE
test.org.jikesrvm.basic.core.bytecode.data	SubClassInDifferentPackage	0	0.0	0.0	16	0.1635630198536173	1962.7562382434076	0	0	1	0	2	171.0	3	17	2	1	171.0	1.0	0.3333333333333333	0.0	0	0.0	0	490.6890595608519	0	0	1	0.0	0	1	0	1	0	0	0	1	100	1	0	FALSE
test.org.jikesrvm.basic.core.serialization	TestSerialization	2	0.0	5.0	51	0.8580316590070083	79152.33601294349	2	0	1	2	2	50.05831800893965	13	62	1	1	82.2799811159134	0.0	0.0	0.0	1	2.0	8	2574.094977021025	0	0	1	0.0	1	0	10	0	0	2	0	3	437	0	0	FALSE
org.jikesrvm	VM_Callbacks$AppStartMonitor	1	0.0	1.0	2	0.009813781191217038	43.37291214297528	1	0	1	1	0	147.1139400181105	4	3	0	1	146.8781796258282	0.0	0.0	0.0	0	1.0	1	29.44134357365111	0	0	0	0.0	0	0	1	0	0	1	0	1	12	1	0	FALSE
org.jikesrvm.opt.ir	OPT_BranchProfileOperand	10	0.0	1.0	27	0.22107854868096957	3906.396814650523	15	1	0	10	20	179.2466029126137	26	40	19	1	139.36118890810346	0.0	0.5	0.2	0	50.0	1	663.2356460429087	0	6	1	0.03125	1	1	10	0	0	4	0	5	180	1	0	FALSE
org.jikesrvm.opt.ir	OPT_ConstantOperand	0	0.0	0.0	1	0.00655049481813441	49.12871113600807	0	0	0	0	22	171.0	7	2	21	1	171.0	13.0	0.06666666666666667	0.0	0	0.0	0	19.651484454403228	0	0	1	0.0	0	1	0	13	0	0	0	1	7	1	0	FALSE
JHawkDefaultPackage	tNative	2	0.0	1.0	10	0.11202256254687516	2529.2572886098596	2	0	0	2	0	88.2779771284201	13	14	0	1	120.49964023539385	0.0	0.0	0.0	1	2.0	1	336.0676876406255	0	0	0	0.0	1	0	2	0	0	2	0	2	76	0	0	FALSE
org.jikesrvm.opt	OPT_DF_Solution	2	1.0	1.5	10	0.07860136581365719	1445.2013764882759	3	1	1	2	7	72.32172930701987	18	13	5	1	122.3204786863071	0.0	0.5	0.0	0	2.0	2	235.80409744097156	1	2	2	0.0	0	1	3	0	0	0	0	4	60	1	0	FALSE
org.jikesrvm.classloader	VM_BootstrapClassLoader$Handler	3	0.0	1.0	4	0.02922604010844482	149.9760198644625	3	0	1	3	1	157.6214281122342	0	5	0	1	157.6214281122342	0.0	0.0	0.0	0	3.0	1	87.67812032533446	0	0	1	0.0	0	0	3	0	0	3	0	0	30	1	0	FALSE
org.jikesrvm.opt	OPT_CFGTransformations	20	1.0	3.4	201	2.657930621681137	139813.0858315353	21	1	1	20	14	103.37744686951545	92	243	3	1	103.14168647723316	0.0	0.5	0.05	1	38.0	9	7973.791865043411	0	4	11	0.08571428571428572	1	1	68	0	0	16	0	35	1513	0	0	FALSE
org.jikesrvm	VM_BaselineBootImageCompiler	2	0.0	2.5	18	0.19629277945141987	4714.528985386354	2	0	1	2	6	64.50942584339049	22	21	1	1	108.63703565419969	0.0	0.5	0.0	0	2.0	3	588.8783383542597	0	0	6	0.0	1	1	5	0	0	2	0	9	123	1	0	FALSE
org.jikesrvm	VM_BBConstants	0	0.0	0.0	26	0.315035625000976	6720.76000002082	25	1	0	0	2	171.0	10	27	2	1	171.0	0.0	0.0	0.0	0	0.0	0	945.106875002928	0	0	0	0.0	0	0	0	0	0	0	0	3	165	1	0	FALSE
org.jikesrvm.runtime	VM_BootRecord	3	0.0	1.6666666666666667	167	2.0636758260314823	39967.22715063284	151	1	1	3	7	24.533474383435703	153	170	6	1	73.4832789729737	0.0	0.0	0.006756756756756757	0	0.0	2	6191.027478094447	0	0	1	0.0	1	0	5	0	0	3	0	50	907	1	1	TRUE
org.jikesrvm.classloader	VM_Class	115	0.0050391937290033585	3.0695652173913044	1061	15.832505384935411	1810489.1370473977	162	1	1	117	82	69.87386533558033	716	1387	69	2	102.09552844255408	0.0	0.6666666666666666	0.026271970397779832	1	8358.0	60	47497.51615480623	1	22	28	0.2608695652173913	1	2	353	0	2	93	1	331	7745	1	7	TRUE
